LNum,FName,MName,LName,ClassTitle,GradYear,Email,PhoneNum,Address,ResidenceHallID,RoomID,DOB,EnrollmentStatus,POBox,FERPA,SSN,PreferredName,MealPlan,Notes,EmployeeID,ExcelStudent
9163684189,Harri,Sidonia,Jaze,Junior,2010,sjazecr@columbia.edu,239-725-5396,87 Erie Park,2,38,1/9/1996,active,6456,true,9636201526,,7,,,true
9561330939,Itch,Blane,Kitchingham,Freshman,2001,ckitchinghamcs@squarespace.com,431-398-0143,78 3rd Circle,4,15,9/19/1990,dropped,7608,true,4259182178,,24,,,true
9620860200,Rurik,Ryan,Schutter,Freshman,2009,sschutterct@cbc.ca,977-262-1844,3247 Maple Pass,6,31,8/9/1990,deferred,3649,true,7367298366,,7,lol,,true
9706304873,Nealson,Pollyanna,Newis,Freshman,2000,pnewiscu@dailymotion.com,679-770-4329,44 Maple Road,6,34,2/19/1997,transfered,4269,true,1138756482,,14,,,true
9746104731,Wilow,Carce,Molen,Junior,2003,mmolencv@msn.com,132-568-9542,469 Ridgeway Street,9,8,11/25/1993,abroad,7352,false,1944599109,,14,,,true
9052605749,Terza,Derick,Cookley,Junior,2017,bcookleycw@devhub.com,663-758-5448,86 Iowa Way,8,32,8/14/1990,active,1092,false,4704569992,,14,,,true
9302170533,Halimeda,Becky,Rugieri,Freshman,2007,srugiericx@com.com,262-619-1208,19323 School Way,1,7,1/29/1997,deferred,5642,false,6884164563,,14,,,true
9184275382,Isis,Foss,Gaudin,Junior,2015,cgaudincy@tripod.com,137-121-5713,12 Blackbird Parkway,2,4,12/26/1994,dropped,2409,true,9887964977,,7,,,true
9699519695,Rora,,Oager,Junior,2016,roagercz@phpbb.com,839-106-2823,13229 Hoard Drive,2,26,9/11/1991,active,8358,true,,,24,,,true
9101061956,Jandy,Mathew,Djekic,Senior,2012,rdjekicd0@whitehouse.gov,843-367-9220,3320 Bonner Circle,8,3,2/26/1995,abroad,8041,true,6133505794,Rosalia,24,,469,true
9800699067,Amelita,Kristan,Hay,Freshman,2020,jhayd1@cbslocal.com,357-995-2554,92301 Carey Road,2,9,8/1/1993,abroad,8963,false,8329641440,,14,,,false
9636576952,Lisha,Veronica,Portail,Junior,2015,lportaild2@chron.com,147-204-0225,656 Eagan Hill,5,22,11/24/1992,deferred,4623,false,2846777443,,24,,,true
9689279491,Anna-diana,,Vail,Sophomore,2002,nvaild3@who.int,635-803-0183,502 Crowley Parkway,7,24,5/5/1996,active,2857,true,,,7,,,false
9411704595,Elisha,Jordain,Blaydes,Sophomore,2011,jblaydesd4@cdc.gov,117-638-9896,0 Vera Hill,1,22,9/4/1992,abroad,2239,false,6378935758,Jordanna,7,,473,true
9373968391,Eada,,Stileman,Senior,2020,gstilemand5@hc360.com,313-373-1688,40 Judy Alley,5,16,2/29/1988,dropped,4821,true,,,7,,,true
9127551805,Heddi,,Malimoe,Freshman,2000,mmalimoed6@wsj.com,723-145-6042,3234 Elmside Center,4,36,2/21/1992,active,5317,false,,,7,,,true
9250259366,Courtney,,Coplestone,Freshman,2004,pcoplestoned7@flickr.com,453-471-0548,52 Mendota Hill,8,14,9/17/1994,deferred,8012,true,,,14,,,false
9894890292,Babb,Benedetta,Stannis,Senior,2020,astannisd8@hc360.com,172-621-5766,55915 Hermina Plaza,9,11,5/22/1997,abroad,9758,false,3401228496,,14,,,true
9391086437,Heath,,Foddy,Freshman,2016,bfoddyd9@dion.ne.jp,443-921-9445,4743 Fairfield Parkway,8,24,11/12/1988,abroad,7785,false,,Bax,7,,478,true
9073964710,Ivan,,Dyott,Junior,2014,ldyottda@wp.com,816-622-8378,220 Steensland Street,1,19,8/6/1991,transfered,3245,true,,,24,,,true
9571418418,Nathanael,Lammond,Legon,Junior,2013,rlegondb@china.com.cn,762-683-3517,7 Ridgeway Hill,3,8,10/21/1997,active,2740,true,1946091108,,7,,,true
9962735156,Katusha,Carlin,Munsey,Sophomore,2004,rmunseydc@tinyurl.com,453-563-9375,75147 Butternut Way,8,1,6/22/1992,active,1053,true,8304385749,Rosalynd,14,,481,false
9856298893,Cristy,,Demaine,Sophomore,2002,tdemainedd@soundcloud.com,953-763-7937,90522 Nova Pass,5,39,5/10/1996,deferred,7606,false,,,7,,,true
9054429703,Jacquenette,Vikky,Bartholomew,Freshman,2014,rbartholomewde@i2i.jp,871-922-3082,38159 Commercial Park,6,20,9/18/1997,dropped,6336,false,7628528390,Reinaldos,7,,483,true
9402349732,Law,,Cheevers,Senior,2015,kcheeversdf@tumblr.com,808-533-9068,62894 Spaight Drive,2,15,9/6/1990,deferred,1430,false,,,7,,,true
9608921935,Axel,Heindrick,Czapla,Senior,2007,bczapladg@pen.io,148-671-4638,2 Sunbrook Street,10,32,4/6/1993,transfered,9019,false,3781088871,,14,,,false
9186719223,Carlee,,Papen,Freshman,2017,cpapendh@e-recht24.de,965-918-6795,9 Loftsgordon Park,4,5,1/21/1996,abroad,8041,true,,,7,,,true
9363791999,Rancell,,Feckey,Freshman,2011,afeckeydi@topsy.com,842-252-3639,3 Marcy Court,8,12,6/1/1995,dropped,2270,true,,,7,,,true
9344205865,Nolana,Torrence,Flexman,Junior,2003,nflexmandj@msn.com,193-202-2601,414 Pankratz Plaza,4,40,5/4/1988,active,6260,true,6881764897,Nolly,24,,488,true
9684701017,Monro,Denny,Wand,Junior,2016,kwanddk@google.nl,468-981-3226,2 Twin Pines Hill,3,8,9/29/1993,transfered,6672,false,2718320081,,24,,,false
9759317800,Koressa,,Donaher,Junior,2016,mdonaherdl@omniture.com,571-919-8591,95 Mallory Junction,9,37,10/18/1990,abroad,2528,true,,,14,,,true
9908447407,Aleece,Dacie,Roscrigg,Freshman,2004,broscriggdm@ifeng.com,699-955-5977,6 Walton Point,4,20,7/7/1993,abroad,8599,true,8689418069,Bartolemo,24,,491,true
9757783985,Farlie,Thorny,Reah,Junior,2012,preahdn@house.gov,454-617-0724,56944 Moose Street,8,39,5/1/1992,transfered,2151,false,7671458166,,7,,,true
9741350013,Ozzie,Cassie,Reinger,Senior,2018,areingerdo@yolasite.com,661-386-5304,0959 Stone Corner Point,3,16,2/1/1988,transfered,7811,false,9833668004,Adria,24,,493,true
9119419258,Selestina,Jerrylee,Bitcheno,Freshman,2011,gbitchenodp@ask.com,195-633-6500,09124 Basil Hill,6,5,5/4/1989,dropped,9858,true,9640572564,,7,,,false
9825328181,Fletch,,Dayce,Freshman,2020,gdaycedq@rediff.com,980-432-4505,7835 Coleman Crossing,10,35,8/15/1994,dropped,8565,true,,,14,,,true
9258505160,Kissie,,Ceeley,Junior,2011,bceeleydr@cnet.com,990-541-0366,5968 Forster Park,3,26,1/5/1988,transfered,1298,true,,,24,lol,,true
9383185150,Tracie,Artur,Jiru,Sophomore,2017,bjiruds@posterous.com,202-704-5143,87 Clyde Gallagher Road,1,10,2/6/1993,abroad,9640,false,7860529476,,24,,,true
9057347732,Harper,Deena,Savill,Junior,2013,dsavilldt@cbc.ca,932-266-5002,6 Shoshone Alley,1,24,2/25/1992,active,1026,false,1440359377,,14,,,true
9955260594,Bambi,Rutledge,Ivermee,Junior,2014,nivermeedu@samsung.com,213-633-2422,30749 Green Drive,7,40,8/27/1989,abroad,7615,true,1265571804,,24,,,true
9493138551,Heindrick,,Aucourte,Freshman,2019,aaucourtedv@comcast.net,367-233-0080,0336 Lake View Avenue,2,40,10/21/1994,active,2174,true,,,14,,,true
9664619374,Cherye,Keeley,Burker,Sophomore,2005,jburkerdw@liveinternet.ru,752-614-2313,941 Gale Pass,9,25,5/17/1995,active,7548,false,2981765381,,24,,,true
9934300739,Hortensia,Aubree,Stockau,Junior,2019,hstockaudx@google.ru,341-434-3791,82 Village Lane,10,23,3/7/1994,abroad,7018,true,4181961352,,7,,,false
9961144643,Coralyn,Lia,Dabney,Junior,2020,gdabneydy@facebook.com,666-985-2396,112 Warrior Circle,1,27,5/19/1996,abroad,9424,true,8968047285,Glenine,7,,503,false
9738745004,Shena,Adolphe,Robbins,Senior,2020,drobbinsdz@toplist.cz,334-450-8454,8531 Sundown Place,2,11,9/8/1994,transfered,5379,false,4469904241,,24,,,true
9361729549,Gibbie,Lemar,Fyers,Senior,2016,rfyerse0@epa.gov,910-379-6060,81752 Arapahoe Hill,4,19,5/25/1992,abroad,3268,true,6325879902,,24,,,false
9988285509,Rea,Nerissa,Klimowicz,Sophomore,2000,pklimowicze1@tumblr.com,249-227-4082,2 Ludington Center,1,35,1/21/1989,active,6063,true,8253864096,,14,,,false
9166616227,Delmor,Edgar,Dmiterko,Junior,2016,ldmiterkoe2@ucsd.edu,371-534-2342,67 Maple Wood Pass,2,25,10/22/1997,dropped,4692,true,1795244376,,24,,,true
9970538208,Jean,Linn,Money,Senior,2018,fmoneye3@vkontakte.ru,797-762-5188,12 Little Fleur Center,6,17,2/6/1995,active,3889,true,5376720844,Fern,7,,508,true
9372955195,Errick,Bartolemo,McNea,Junior,2013,kmcneae4@abc.net.au,638-171-4798,37 Dixon Crossing,9,7,1/22/1990,dropped,8101,false,4846359313,,14,,,true
9476138847,Vilma,Natividad,Iddon,Junior,2014,piddone5@elegantthemes.com,630-444-5319,1719 Mockingbird Parkway,4,40,1/28/1997,dropped,8623,false,3445383600,,24,,,true
9375492239,Bayard,Emmanuel,Hares,Senior,2009,lharese6@cloudflare.com,776-170-3138,002 Novick Crossing,5,20,8/4/1994,active,7354,true,1716819909,,24,,,false
9176689945,Renata,,Petch,Freshman,2010,ipetche7@oaic.gov.au,781-988-5581,6 Macpherson Hill,4,36,4/18/1988,abroad,6773,true,,,24,,,true
9669326395,Ethan,Vanya,Hackworth,Freshman,2013,jhackworthe8@twitter.com,405-415-3664,52514 Superior Plaza,4,33,6/2/1988,dropped,7320,false,3374805955,,24,,,true
9836867134,Derrick,Rasia,Edwick,Senior,2010,eedwicke9@tuttocitta.it,770-503-5727,81483 Merrick Trail,8,15,8/2/1991,abroad,1541,true,6805169666,,14,,,true
9386114896,Vida,,Stallibrass,Senior,2015,jstallibrassea@businessinsider.com,246-903-0346,10395 Blaine Place,4,39,1/21/1990,abroad,5943,true,,Jaquenette,24,,515,true
9592401250,Etheline,,Giannotti,Junior,2014,agiannottieb@berkeley.edu,689-790-6825,1933 Thierer Court,1,14,12/15/1992,transfered,8024,true,,,24,,,false
9260729717,Cristal,Stacey,Gerardeaux,Sophomore,2016,ggerardeauxec@uiuc.edu,873-362-4150,85531 Texas Pass,10,5,10/29/1989,deferred,6591,false,4045361004,,7,,,false
9093246158,Saul,Sinclair,Philott,Sophomore,2015,gphilotted@live.com,873-729-1034,21 Victoria Terrace,7,26,10/1/1997,dropped,5173,true,2232556859,,24,,,false
9394418626,Suzanne,Lanae,Have,Freshman,2006,yhaveee@google.es,324-635-3004,98957 Michigan Lane,3,11,12/4/1996,abroad,2121,true,8889523815,Yehudit,24,,519,false
9315795568,Creigh,,Wilks,Senior,2001,ewilksef@jigsy.com,143-829-3306,97 Blue Bill Park Plaza,9,17,5/17/1991,deferred,2355,false,,Eugene,7,,520,false
9104049017,Shepherd,Benyamin,Guisot,Freshman,2018,jguisoteg@webnode.com,793-401-1314,1 Basil Center,10,26,11/29/1990,dropped,3986,true,1862163592,,24,,,false
9150413422,Emeline,,Ricciardi,Sophomore,2012,gricciardieh@cnet.com,222-714-6959,98 Stang Place,8,15,11/7/1994,deferred,6200,true,,,24,,,false
9897060649,Rafaela,Donn,MacPake,Freshman,2008,emacpakeei@icq.com,214-809-0502,0 Granby Terrace,7,10,9/25/1997,dropped,4045,true,2588649568,,24,,,false
9388619101,Siegfried,Woodman,Meegan,Senior,2010,smeeganej@google.co.jp,654-617-0710,3545 Spohn Crossing,2,7,11/22/1991,deferred,9432,false,8234123123,,14,,,true
9882395960,Julianne,,Gabbitus,Sophomore,2016,mgabbitusek@tmall.com,512-190-3042,022 Truax Point,5,35,3/3/1994,deferred,8598,false,,Marie,7,,525,true
9965980161,Ansel,Frederica,St Pierre,Freshman,2005,lstpierreel@shutterfly.com,358-490-1248,80099 Center Pass,10,25,11/22/1989,deferred,7223,true,9741640131,,7,,,true
9647343198,Mirella,Judas,Vedstra,Freshman,2011,avedstraem@ehow.com,835-783-0114,189 Hayes Alley,3,27,7/20/1996,deferred,6513,true,8158024834,,7,,,false
9955767244,Constanta,Lidia,Canniffe,Junior,2004,scanniffeen@qq.com,606-846-5012,92 Corry Way,3,14,7/6/1996,abroad,2153,false,2982552785,,7,,,true
9209940392,Bradney,,Eayrs,Freshman,2009,ceayrseo@furl.net,280-543-2471,0767 Golf Course Trail,7,8,2/7/1996,transfered,3883,false,,,14,,,true
9692940387,Yanaton,,Shutle,Junior,2001,eshutleep@geocities.com,310-911-7425,0 Roxbury Lane,6,2,7/18/1991,transfered,1245,false,,,14,,,true
9436088935,Odey,Ronnie,Huntress,Senior,2007,phuntresseq@theguardian.com,655-194-6538,6945 Lawn Road,3,16,9/9/1988,abroad,3017,true,8480522956,,24,,,false
9721176452,Lenore,Bobina,Calcut,Senior,2018,mcalcuter@ebay.com,394-392-3723,2657 Oneill Parkway,10,29,12/21/1997,dropped,7636,false,4337761170,,7,,,true
9116797110,Helen,,Setterfield,Junior,2012,dsetterfieldes@hao123.com,265-230-4023,52682 Eastlawn Lane,10,6,9/19/1996,abroad,2104,true,,,24,,,true
9335952342,Horatia,Simonette,Joutapaitis,Sophomore,2000,ijoutapaitiset@census.gov,982-852-3202,82 Kensington Parkway,1,8,11/26/1989,active,7498,true,7126606016,Isabella,14,,534,false
9430989540,Yelena,,Bassano,Sophomore,2000,dbassanoeu@google.nl,121-388-4113,94615 Hovde Avenue,10,33,10/5/1996,transfered,3812,false,,Dawn,24,,535,true
9463612941,Kalvin,Tiff,Micklem,Junior,2003,mmicklemev@ebay.co.uk,743-571-9714,137 Gale Drive,1,11,8/16/1988,deferred,9095,false,9797690723,,7,,,true
9856756188,Sherill,,Mallam,Junior,2012,gmallamew@guardian.co.uk,743-477-2133,1 Talisman Circle,3,9,12/28/1988,transfered,6574,false,,Graehme,24,,537,false
9603837717,Mitzi,Adi,Hazelden,Freshman,2014,mhazeldenex@kickstarter.com,840-659-9829,021 Jenna Crossing,2,15,10/18/1994,transfered,5642,true,8434683976,Margarita,14,,538,true
9463045868,Hugues,,Iacomini,Freshman,2004,jiacominiey@omniture.com,359-568-6448,13104 Amoth Crossing,7,7,9/20/1989,active,8767,false,,,14,,,true
9530262665,Constantine,Karalee,Lemerle,Junior,2005,glemerleez@dedecms.com,502-685-7434,57 Holy Cross Street,7,34,9/19/1993,deferred,4447,false,2237715683,Glynnis,24,,540,false
9704471513,Adolf,,Atcheson,Freshman,2001,catchesonf0@usda.gov,349-800-9766,4 Spenser Place,1,19,1/12/1991,abroad,4483,false,,,7,,,true
9315433464,Darryl,Jareb,Bilby,Sophomore,2019,mbilbyf1@naver.com,651-140-7035,74057 Nova Plaza,4,32,4/18/1995,transfered,8973,true,5250430993,,14,,,false
9904061717,Vonny,,Smallacombe,Junior,2008,gsmallacombef2@amazonaws.com,135-727-2291,6809 Vermont Crossing,5,6,11/22/1995,deferred,1501,true,,Gale,24,,543,true
9871119148,Auroora,,Weatherhill,Junior,2006,tweatherhillf3@irs.gov,276-640-0172,543 Acker Junction,7,7,11/12/1997,abroad,7883,true,,Trevor,24,,544,false
9424311275,Ardath,,Rebichon,Senior,2009,orebichonf4@mail.ru,931-828-9973,1227 Bayside Park,3,1,9/8/1989,active,6295,true,,,24,,,false
9412057688,Mikkel,,Schrader,Sophomore,2019,lschraderf5@xrea.com,600-298-3781,108 Village Green Alley,8,8,5/11/1993,dropped,5688,false,,,14,,,true
9748148168,Dyna,Alisha,Bowle,Junior,2016,ebowlef6@reddit.com,789-904-2275,822 Heffernan Crossing,9,11,9/22/1996,abroad,1477,false,2244189570,Ed,14,,547,false
9756036261,Pattin,,Prattin,Sophomore,2014,lprattinf7@economist.com,213-246-7754,387 Hoard Drive,3,39,11/13/1996,abroad,5187,true,,,14,,,false
9371741571,Sanders,Ricky,Summerly,Senior,2019,esummerlyf8@blogger.com,334-601-9330,0512 International Terrace,1,24,9/27/1996,active,5200,false,6141594409,,14,,,false
9921761417,Afton,Blanche,Tackes,Freshman,2000,atackesf9@npr.org,725-609-3641,2 Iowa Pass,3,14,11/20/1991,active,7366,false,4396932377,Ardene,24,,550,false
9628021061,Fanny,Rebekah,Whear,Sophomore,2019,nwhearfa@cyberchimps.com,460-977-2749,56171 Delladonna Drive,3,10,9/21/1992,abroad,2493,false,6987559684,,14,,,false
9806563685,Ethel,Boonie,Halfhide,Sophomore,2020,thalfhidefb@aboutads.info,182-498-0113,9 Heath Terrace,6,10,8/20/1994,abroad,2695,true,4497201691,,7,,,false
9913953657,Hillier,Emelia,Cran,Junior,2015,ycranfc@thetimes.co.uk,792-566-4822,3210 6th Way,1,13,5/25/1993,active,8224,false,8219597690,,24,,,false
9251476750,Zita,Hirsch,Duplock,Freshman,2002,aduplockfd@opera.com,656-577-9001,5 Ramsey Drive,3,15,6/14/1996,abroad,4729,false,3092886415,Aprilette,14,,554,true
9108555541,Theadora,,LaBastida,Freshman,2010,slabastidafe@washington.edu,915-385-2320,65 4th Hill,1,19,1/31/1993,active,2104,true,,,24,,,false
9347853312,Dara,,Pauletto,Freshman,2003,qpaulettoff@creativecommons.org,752-933-3427,99407 Warrior Alley,8,31,1/1/1989,deferred,7653,true,,,14,,,true
9311736454,Loy,Pietra,Element,Senior,2013,nelementfg@dailymotion.com,892-398-1243,821 North Crossing,2,3,9/22/1995,dropped,2773,false,4393182217,,24,,,true
9947186039,Merla,,Di Roberto,Junior,2006,tdirobertofh@fema.gov,646-978-8224,15 Cody Hill,6,40,7/13/1994,abroad,5773,true,,,24,,,true
9314519829,Maureen,Garfield,Vicary,Sophomore,2019,wvicaryfi@infoseek.co.jp,855-843-9695,6610 Beilfuss Hill,2,3,7/5/1995,dropped,2861,true,7959910696,,24,,,true
9265664650,Inglebert,Cosetta,Oxnam,Sophomore,2005,eoxnamfj@seattletimes.com,610-595-2050,569 Claremont Place,7,1,10/5/1994,deferred,8848,false,6415739023,Elena,24,,560,true
9652460807,Ailyn,Guthry,De Bernardi,Freshman,2005,idebernardifk@stumbleupon.com,765-604-9329,1401 Goodland Terrace,7,13,1/6/1997,abroad,4698,true,5977475946,,24,,,true
9877782398,Gaylor,Don,Crucetti,Freshman,2009,gcrucettifl@linkedin.com,919-928-2680,94132 Sunbrook Road,7,4,12/15/1992,abroad,2711,false,4633039830,Gale,14,,562,false
9361246940,Jana,,Volant,Freshman,2005,bvolantfm@seesaa.net,706-806-0102,84729 Vernon Junction,2,34,7/9/1991,active,2694,true,,,24,,,false
9807210826,Angelico,Emmalynn,Keable,Sophomore,2015,vkeablefn@bloomberg.com,800-120-8804,0617 Mccormick Lane,3,38,10/31/1992,transfered,5136,false,2776532550,,7,,,false
9966837785,Duffie,Steffi,Englishby,Senior,2014,menglishbyfo@mac.com,723-143-0528,19 Del Sol Alley,10,20,6/27/1991,active,3715,false,6344772811,,24,,,true
9766458820,Mark,,Shakesby,Junior,2003,pshakesbyfp@flickr.com,135-477-8454,6705 Drewry Terrace,1,8,8/17/1988,active,9256,false,,,14,,,false
9729973473,Anabella,Renaldo,Goman,Freshman,2003,ggomanfq@goo.gl,559-539-1362,6 Independence Hill,4,7,3/18/1993,active,1923,true,4749989804,,14,,,true
9769334805,Bobbette,Fara,Von Gladbach,Sophomore,2005,ovongladbachfr@bloomberg.com,862-347-1132,58653 Reinke Alley,5,29,7/9/1996,deferred,2720,true,3717525313,Ogdon,24,,568,false
9764991419,Jonas,Nanete,Brede,Freshman,2004,ebredefs@unblog.fr,871-546-8231,5060 Melody Center,2,25,7/10/1991,deferred,3305,true,7301983176,,24,,,true
9125252334,Clari,Francesco,Kowalski,Sophomore,2002,okowalskift@baidu.com,755-628-5342,050 Sundown Parkway,8,21,9/4/1994,active,9976,false,3602278313,,14,,,false
9749581433,Rufus,Padriac,Lohoar,Sophomore,2011,llohoarfu@yandex.ru,916-278-4693,158 Grover Avenue,7,38,10/16/1995,dropped,5251,true,7160103685,,14,,,true
9033691076,Phillipe,Waite,Tickel,Freshman,2015,gtickelfv@fda.gov,633-210-2193,0 Hoard Junction,5,5,5/31/1993,dropped,6544,true,1724727148,,24,,,false
9999832233,Elane,Hernando,Pallent,Sophomore,2013,lpallentfw@amazonaws.com,713-897-0525,78123 Mallory Lane,7,21,5/27/1990,transfered,7574,true,1440959030,,7,,,true
9486293300,Rees,Zara,Dulieu,Freshman,2002,rdulieufx@weibo.com,605-387-7931,1540 Clemons Circle,1,40,3/15/1990,deferred,7481,false,4867205136,,24,,,true
9341516239,Kinny,Tildie,Johansson,Freshman,2017,wjohanssonfy@bing.com,510-682-1632,484 Boyd Hill,7,2,2/8/1994,dropped,9138,true,2132663094,Wendeline,14,,575,false
9576445986,Joly,Gayler,Leverington,Freshman,2016,gleveringtonfz@constantcontact.com,302-808-3255,82 Maple Court,10,14,6/27/1996,abroad,4994,true,3043154459,,24,,,true
9908199148,Cosette,Fleming,Strowthers,Senior,2007,kstrowthersg0@canalblog.com,656-243-8859,45 Golf Course Lane,2,7,5/27/1990,transfered,2087,true,3583953251,,7,,,false
9669045334,Kristan,Agustin,Molyneaux,Senior,2014,zmolyneauxg1@tinypic.com,277-664-3781,6 Fairfield Road,2,30,3/14/1995,abroad,6101,false,3321820466,,7,,,true
9292006766,Georgena,,Tombleson,Freshman,2014,ctomblesong2@linkedin.com,703-210-9554,90 Fallview Drive,9,31,12/28/1995,active,2668,false,,,7,,,false
9862752736,Zack,Freddy,Jordon,Freshman,2011,ajordong3@princeton.edu,926-676-7454,54089 Crescent Oaks Center,7,13,5/9/1991,transfered,2623,false,6730982238,,24,,,true
9285559319,Tomasine,Winne,Francom,Senior,2006,efrancomg4@mlb.com,162-437-9190,5800 Derek Parkway,9,16,10/4/1994,transfered,7651,false,6975450738,,7,,,false
9617670407,Keefe,,Francillo,Freshman,2012,ifrancillog5@stanford.edu,214-635-0397,70 Thompson Park,3,3,10/30/1989,dropped,5686,false,,,14,,,true
9452427375,Ignaz,Any,Cheverton,Junior,2017,fchevertong6@theatlantic.com,137-340-3296,2 Surrey Pass,6,24,1/8/1993,active,5402,false,4101310633,,14,,,true
9291777909,Ronna,,Burchett,Freshman,2011,jburchettg7@123-reg.co.uk,995-506-7651,1 Rockefeller Trail,2,20,12/22/1990,deferred,1811,false,,,7,,,false
9540476748,Kelila,,McDool,Senior,2001,amcdoolg8@1688.com,183-969-8574,14215 Oak Plaza,2,25,8/21/1991,dropped,7870,true,,,14,,,true
9015958494,Karlee,Jimmy,McCoish,Freshman,2017,cmccoishg9@eepurl.com,730-703-4452,8 Kim Alley,1,1,11/28/1988,deferred,9694,true,9515293729,,24,,,false
9865229110,Colas,Darrelle,Capron,Freshman,2006,dcapronga@flavors.me,520-513-8280,77222 Columbus Crossing,1,18,3/31/1990,abroad,2095,true,4109598730,,24,,,true
9267280751,Rorie,,Diffley,Sophomore,2002,jdiffleygb@rediff.com,381-861-8155,233 Warrior Place,3,13,6/8/1994,deferred,4200,false,,,14,,,false
9978781465,Dehlia,Padraig,Tesyro,Freshman,2010,ktesyrogc@google.de,265-561-3444,316 Rusk Pass,8,2,7/18/1994,active,6794,true,8632611211,,14,,,false
9024035032,Brigitta,Jarib,Tyne,Freshman,2008,ttynegd@xing.com,163-969-2457,971 Brentwood Junction,9,19,5/30/1993,dropped,5968,false,9939338936,,7,,,true
9429078621,Beverlie,,Norgan,Freshman,2004,lnorgange@wisc.edu,319-954-0369,08 Armistice Trail,5,6,7/3/1996,abroad,1974,false,,,7,,,true
9706107275,Christie,,Kermott,Sophomore,2004,skermottgf@cam.ac.uk,928-919-2009,14 Fairfield Alley,10,15,3/24/1996,transfered,1026,true,,,24,,,true
9273876770,Lalo,,Elderkin,Freshman,2016,celderkingg@dropbox.com,287-334-1910,47431 Milwaukee Junction,9,35,3/28/1988,dropped,5567,false,,,14,,,true
9792618026,Krishna,Odell,Djuricic,Junior,2001,cdjuricicgh@vk.com,117-989-6303,90355 Golf Course Junction,2,17,6/11/1995,transfered,8109,true,6210918411,,24,,,true
9703234691,Renae,Winston,Reedy,Freshman,2017,oreedygi@timesonline.co.uk,781-260-8807,38970 Darwin Alley,7,16,9/16/1994,deferred,1557,true,8739369325,,7,,,true
9749207757,Reggie,Philis,de Wilde,Junior,2000,tdewildegj@google.com.br,616-166-6488,1 Bonner Pass,2,26,1/23/1991,active,6823,true,8870380833,,7,,,true
9216139611,Elenore,Coraline,Cotterell,Junior,2003,ocotterellgk@wp.com,669-598-1766,48982 Susan Junction,3,10,2/23/1994,abroad,5416,true,2289805991,,14,,,true
9294854835,Pavel,Lawry,Bierman,Freshman,2015,dbiermangl@github.com,590-494-9906,23706 Maple Park,8,14,10/6/1991,active,4715,true,7688561675,,24,,,true
9054192112,Astra,Olivie,Trowle,Sophomore,2016,jtrowlegm@moonfruit.com,690-931-8331,0 Johnson Hill,6,23,11/24/1993,deferred,2013,false,1637569425,Jehanna,14,lol,599,true
9634757469,Shadow,,Tivnan,Junior,2005,ativnangn@ameblo.jp,822-175-5706,37429 Thompson Street,8,25,3/29/1989,transfered,9023,true,,,14,,,false
9551163370,Corrie,Rosalia,Cordel,Junior,2008,scordelgo@house.gov,284-883-6130,1 Hovde Crossing,9,15,9/20/1989,dropped,3143,false,9108016504,,24,,,false
9469098663,Kerstin,,Leathe,Junior,2015,aleathegp@google.nl,403-699-4198,5296 John Wall Hill,2,31,12/15/1989,dropped,3368,true,,,24,,,false
9801150060,Gabey,Staffard,Botcherby,Sophomore,2005,mbotcherbygq@oakley.com,525-490-5930,8 Continental Drive,1,31,7/8/1991,dropped,7451,true,4391052450,,7,,,true
9339820528,Dunstan,Stephine,Khalid,Sophomore,2020,ukhalidgr@businesswire.com,146-343-3580,1331 Gateway Street,2,40,6/17/1996,dropped,6433,false,2196855439,,7,,,false
9728084335,Barney,Tarah,Rasch,Freshman,2001,traschgs@wordpress.com,413-497-5419,2364 Kingsford Circle,3,3,10/7/1996,deferred,9140,true,9911499205,,7,,,true
9964666610,Hailee,Carmine,Jenicke,Sophomore,2010,ljenickegt@youtu.be,366-779-3314,5 Pond Drive,6,1,5/11/1995,dropped,2469,false,5315277850,,14,,,false
9921898257,Ashlee,,Chadwick,Senior,2009,pchadwickgu@upenn.edu,714-180-1003,79524 Hoard Crossing,10,8,1/21/1996,abroad,1123,true,,,14,,,false
9154278378,Kate,Franky,MacConnal,Senior,2018,smacconnalgv@mashable.com,209-166-6273,8855 Forest Place,10,22,10/23/1989,dropped,1982,false,7144566284,,24,,,false
9058956774,Ronna,Vita,Shefton,Junior,2001,dsheftongw@google.com.br,532-492-9680,2471 Garrison Street,4,30,7/26/1988,dropped,5844,true,9784697412,,14,,,false
9857646330,Di,,Cullimore,Freshman,2000,mcullimoregx@theglobeandmail.com,212-454-6124,07 Karstens Avenue,8,5,9/29/1990,abroad,8934,false,,,14,,,true
9854878877,Fawnia,,Woodyear,Freshman,2014,lwoodyeargy@census.gov,822-324-9011,6 Mifflin Park,6,16,4/27/1994,dropped,1900,true,,Lizette,24,,611,true
9230300077,Cordy,Blondell,Holsey,Junior,2010,lholseygz@a8.net,415-141-2654,6 Mifflin Drive,2,2,6/16/1993,dropped,1402,false,7545146811,,7,,,false
9851096127,Sonnie,Jeanette,Bucksey,Junior,2001,fbuckseyh0@dell.com,267-728-7582,72108 Dwight Court,6,3,6/20/1995,dropped,1348,true,4896728156,Filia,14,,613,false
9879348338,Steve,Jordain,Jozwik,Freshman,2004,pjozwikh1@oakley.com,406-758-6710,2647 Kenwood Drive,4,4,5/30/1991,dropped,5355,false,6248674974,,24,,,false
